topology_id,train_seed,status_100,status_500,seed_outcome_100,seed_outcome_500,seed_outcome_changed,improvement_gap_100,improvement_gap_500,delta_improvement_gap,normalized_improvement_gap_100,normalized_improvement_gap_500,delta_normalized_improvement_gap,test_gap_2stage_100,test_gap_2stage_500,delta_test_gap_2stage,test_gap_spoplus_100,test_gap_spoplus_500,delta_test_gap_spoplus,selected_epoch_2stage_100,selected_epoch_2stage_500,selected_epoch_spoplus_100,selected_epoch_spoplus_500,epoch_2stage_at_max_100,epoch_2stage_at_max_500,epoch_spoplus_at_max_100,epoch_spoplus_at_max_500
G-9,11,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,302,100,500,True,False,True,True
G-9,12,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,312,100,500,True,False,True,True
G-9,13,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,5.512014642715454,5.512014642715454,0.0,5.512014642715454,5.512014642715454,0.0,100,280,100,500,True,False,True,True
G-9,14,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,297,100,500,True,False,True,True
G-9,15,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,500,100,500,True,True,True,True
G-9,16,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,272,100,500,True,False,True,True
G-9,17,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,267,100,500,True,False,True,True
G-9,18,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,280,100,500,True,False,True,True
G-9,19,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,500,100,500,True,True,True,True
G-9,20,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,288,100,500,True,False,True,True
G-9,21,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,272,100,500,True,False,True,True
G-9,22,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,298,100,500,True,False,True,True
G-9,23,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,274,100,500,True,False,True,True
G-9,24,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,264,100,500,True,False,True,True
G-9,25,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,264,100,500,True,False,True,True
G-9,26,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,276,100,500,True,False,True,True
G-9,27,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,310,100,500,True,False,True,True
G-9,28,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,271,100,500,True,False,True,True
G-9,29,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,500,100,500,True,True,True,True
G-9,30,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,294,100,500,True,False,True,True
G-9,31,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,297,100,500,True,False,True,True
G-9,32,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,264,100,500,True,False,True,True
G-9,33,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,5.512014642715454,5.512014642715454,0.0,5.512014642715454,5.512014642715454,0.0,100,277,100,500,True,False,True,True
G-9,34,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,500,100,500,True,True,True,True
G-9,35,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,268,100,500,True,False,True,True
G-9,36,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,276,100,500,True,False,True,True
G-9,37,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,296,100,500,True,False,True,True
G-9,38,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,285,100,500,True,False,True,True
G-9,39,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,269,100,500,True,False,True,True
G-9,40,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,330,100,500,True,False,True,True
G-9,41,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,269,100,500,True,False,True,True
G-9,42,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,279,100,500,True,False,True,True
G-9,43,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,296,100,500,True,False,True,True
G-9,44,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,325,100,500,True,False,True,True
G-9,45,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,310,100,500,True,False,True,True
G-9,46,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,296,100,500,True,False,True,True
G-9,47,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,279,100,500,True,False,True,True
G-9,48,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,291,100,500,True,False,True,True
G-9,49,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,277,100,500,True,False,True,True
G-9,50,success,success,tie,better,True,0.0,5.506629457473755,5.506629457473755,0.0,0.08791446282881439,0.08791446282881439,5.512014642715454,5.512014642715454,0.0,5.512014642715454,0.005385185241699219,-5.506629457473755,100,272,100,500,True,False,True,True
G-14,1,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,140,True,True,True,False
G-14,2,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,150,True,True,True,False
G-14,3,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,110,True,True,True,False
G-14,4,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,130,True,True,True,False
G-14,5,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,130,True,True,True,False
G-14,6,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,130,True,True,True,False
G-14,7,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,120,True,True,True,False
G-14,8,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,160,True,True,True,False
G-14,9,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,420,True,True,True,False
G-14,10,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,150,True,True,True,False
G-14,11,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,160,True,True,True,False
G-14,12,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,120,True,True,True,False
G-14,13,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,170,True,True,True,False
G-14,14,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,130,True,True,True,False
G-14,15,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,150,True,True,True,False
G-14,16,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,110,True,True,True,False
G-14,17,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,140,True,True,True,False
G-14,18,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,130,True,True,True,False
G-14,19,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,130,True,True,True,False
G-14,20,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,120,True,True,True,False
G-14,21,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,140,True,True,True,False
G-14,22,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,130,True,True,True,False
G-14,23,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,170,True,True,True,False
G-14,24,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,500,True,True,True,True
G-14,25,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,100,True,True,True,False
G-14,26,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,240,True,True,True,False
G-14,27,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,470,True,True,True,False
G-14,28,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,230,True,True,True,False
G-14,29,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,100,True,True,True,False
G-14,30,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,150,True,True,True,False
G-14,31,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,100,True,True,True,False
G-14,32,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,110,True,True,True,False
G-14,33,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,130,True,True,True,False
G-14,34,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,150,True,True,True,False
G-14,35,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,170,True,True,True,False
G-14,36,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,230,True,True,True,False
G-14,37,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,120,True,True,True,False
G-14,38,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,100,True,True,True,False
G-14,39,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,110,True,True,True,False
G-14,40,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,150,True,True,True,False
G-14,41,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,160,True,True,True,False
G-14,42,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,120,True,True,True,False
G-14,43,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,140,True,True,True,False
G-14,44,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,110,True,True,True,False
G-14,45,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,130,True,True,True,False
G-14,46,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,250,True,True,True,False
G-14,47,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,160,True,True,True,False
G-14,48,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,140,True,True,True,False
G-14,49,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,260,True,True,True,False
G-14,50,success,success,better,tie,True,14.077302780151367,0.0,-14.077302780151367,0.12385804072830281,0.0,-0.12385804072830281,35.61560955810547,21.5383067779541,-14.077302780151367,21.5383067779541,21.5383067779541,0.0,100,500,100,170,True,True,True,False
G-21,1,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,260,True,True,True,False
G-21,2,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,500,True,True,True,True
G-21,3,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,350,True,True,True,False
G-21,4,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,330,True,True,True,False
G-21,5,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,280,True,True,True,False
G-21,6,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,350,True,True,True,False
G-21,7,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,300,True,True,True,False
G-21,8,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,490,True,True,True,False
G-21,9,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,290,True,True,True,False
G-21,10,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,280,True,True,True,False
G-21,11,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,440,True,True,True,False
G-21,12,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,230,True,True,True,False
G-21,13,success,success,tie,tie,False,0.0,0.0,0.0,0.0,0.0,0.0,2.013505159378052,2.013505159378052,0.0,2.013505159378052,2.013505159378052,0.0,100,500,100,440,True,True,True,False
