topology_id,train_seed,status,seed_outcome,train_label_hash_count,train_label_hash_digest,theta_2stage_1,theta_2stage_2,theta_spoplus_1,theta_spoplus_2,selected_epoch_2stage,selected_epoch_spoplus,max_epochs,test_gap_2stage,test_gap_spoplus,improvement_gap,normalized_improvement_gap,test_gap_signature_2stage,test_gap_signature_spoplus,run_artifacts_present
G-810,35,success,better,40,9de7bbaacde13639435f11108871fd46d305151bf2a29296a44824d58a39d9bb,5.950134916778,7.504533278139,8.502597142931,6.662674217115,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,36,success,better,40,31c572c527beb82a8c1207d953a24df183a4acf184d628e48b70aac4a56089bc,5.942975320725,7.522951724445,8.27500344916,6.940874058949,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,37,success,better,40,ddf5917151c9a8e04c34f11bbd1d3341e0c14db78a652a429868733efa87a2f8,5.950022459417,7.517059934652,8.422740196172,7.10177747287,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,38,success,better,40,18aaeecd09b9ee604023a5a21b6a3bdce37d35421e82f6574d23da5cbe8c56cf,5.931954034587,7.493538619935,8.410892745503,7.345076352479,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,39,success,better,40,230914b7b661697136946087cb389e0054e1c542ab1577aa2fd8a989a3d755d4,5.924080560498,7.491201536699,8.489215965021,6.792446581737,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,40,success,better,40,2281ecb3c3973d71a56439162ac3e6e87d23bbb1e189af565eb01c6b1dd49fe4,5.937092741128,7.502692509016,8.395241588637,7.181690407137,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,41,success,better,40,92f4261f15671c9f08e0d719244b1e6aed2563a13ef6034f31313d52ef6f8f02,5.943687738178,7.515231815856,8.479150463006,7.451608848384,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,42,success,better,40,8b4a94de8bcbef305259335caae4a27a16409c9f7a88b37d45939b174d3297e0,5.933172026453,7.49818833697,8.19564651228,7.152535260453,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,43,success,better,40,6616c799cf67e9d4cf658fc6b5c56b4124a3423b414fd2e60dc2368b8c25c25f,5.941701099353,7.520493611559,8.118331134694,7.135679034142,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,44,success,better,40,75d0d399c0b7b7e4108699999d9d1d34d5d1ecf67b05da568afc11d97e749f13,5.958685140863,7.533281519552,8.382130635242,7.372110964136,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,45,success,better,40,e03cdaab50acc76ffa09bd23ac9f05910e1e76b402987e937af9bc0e7943514e,5.943765071292,7.514398394918,8.351626838155,7.29825364052,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,46,success,better,40,094196dc4ed6cbc3bb5b1d10e3ae2d83122eb1c37292a6b34f1cfe187df53d52,5.955390178811,7.536042353874,8.293556669708,7.771226459198,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,47,success,better,40,536bbcab8e9dba44c59b2a5eb42fb4e4583e380b330405d552f061d3c10253e3,5.929915953455,7.478551599963,8.516521241123,6.335878491661,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,48,success,better,40,4e69fa07e4424ab7c9852e6a09d172d26677f8c9d8e6c2e3eb1b9bbc45f2bd8f,5.944790667802,7.515805017777,8.360618973495,7.325062138199,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,49,success,better,40,401060f95f1d515b333acbef4d3d19b9fb0d33718a177d58967813c4c73a6f5b,5.928338258527,7.48557984087,8.209170322522,7.256868490927,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-810,50,success,better,40,fda46cf6ab4b9af36aa90a60acdc7bbaf614cad1424a33b202d38494353cc5bd,5.922083439531,7.477402140629,8.196803206354,7.128536106364,100,100,100,22.268934242248534,0.4121764831542969,21.856757759094236,0.15125708689169393,2ffe5acaf629daa474f7a7163c241bc8ddb9930413896935a9e135ab38be8f11,a36e9b39fb277484606879bbafe992e7f0ac015ff6a9569f54526c900a7e6962,True
G-269,1,success,better,40,caba57bd03e2a1172542f3c7d4373cc5e4d4389178f4ffa4fb45b3616f99c342,5.871614431979,7.572123165744,9.423836999967,4.730266858301,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,2,success,better,40,8406f043a0d4b8fb86139acdccc782a345a7fb50ef32535060422ac8fa39de81,5.887289432447,7.59115568557,9.617417036641,5.092138717853,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,3,success,better,40,124b6fddc4fc889d91c275b3bcccdf3d7b48433369d6a7886137d15280c2b49e,5.879951658205,7.570756047109,9.657147451086,5.030260667591,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,4,success,better,40,17ad057c7fe695ad13494101af7bd9248a12d7ecf1991bfbcc62a0557c9d4179,5.903179753953,7.611730753599,9.48641991405,5.687405086494,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,5,success,better,40,8aa259f3ec91d326ec9006bfeea9f1c5730dac4b131ceeadbba02baa4f1208f5,5.890067355143,7.598387327379,9.858345392657,6.014452813496,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,6,success,better,40,3c7fd42b4d36c2ebf3243ab5eef36acfae4581196ef26ef36a0a267ce954a64b,5.893531720321,7.613892006177,9.667476375135,6.532582100553,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,7,success,better,40,5e50583feae45f4206b694c1e85ed8a7d7d47829a25682a7cc11b0743c39c47d,5.895347224616,7.596312982588,9.684992156458,4.965297236514,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,8,success,better,40,b0f753a5366568e3a438af279560ed65f79656bf63fd50b8e32c2bf4983b9dd5,5.883240335877,7.574445417027,9.768315913956,5.67640046925,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,9,success,better,40,1018c71564adc5379fc6710e860d64bdcfc50d7ca168c5ff72ae6b3510d70cab,5.866410420095,7.553048925974,9.730105326855,4.322527335283,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,10,success,better,40,a7490a068595f062c034806b4b8fc5055884813fd9cef4c8c61abe4cf8133ee2,5.882527629746,7.586735757548,9.83429317275,4.805136210666,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,11,success,better,40,787b9dd5944248b2edb50c9b45734f56de54724aaf721a06d1ef878eb365ca30,5.864377666222,7.571630057086,9.604696873992,5.109823117673,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,12,success,better,40,6e43945763570ea9792c6fd80639938a4e235a1a04085ec83fe3f99eb9da65ac,5.910543132032,7.632400762677,9.655612834177,4.978840102029,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,13,success,better,40,2afe89467548e69cb3adad023f263df22feebf5e7d5c53b4cf81356fb5d97736,5.877176340152,7.57719658702,9.75141361102,5.392976186146,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,14,success,better,40,70d62b2ea14f7240a0bda59fd950e31b308d2ff27aac43184c847609a84ca730,5.889894180769,7.578462322405,9.764162337884,5.741734571757,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
G-269,15,success,better,40,95a4c165665b768e48efea20224555f8ca16be12bc5e2a142bcefcae9d7f4a61,5.872526105813,7.561571406973,9.620876544798,5.687880853292,100,100,100,15.654332717895509,0.16624599075317384,15.488086727142335,0.17433739754165534,6ba99547a9c11c7df16c22d30a9dfda5932531d7624875d7531dfdaead1df792,634805700003f449ba548d479e64d171752c8ab35347b6f3566c7b6613f48c44,True
