edge_id,src_dst,w_true,w_hat_2stage,w_hat_spoplus,abs_err_2stage,abs_err_spoplus,in_opt,in_2stage,in_spoplus,in_2stage_symdiff,in_spoplus_symdiff,utility,recipient_cPRA
56,13 -> 0,13.027799606323242,12.416537789175301,15.535490647174242,0.6112618171479411,2.5076910408510003,False,False,False,False,False,0.6899999976158142,0.6125355958938599
119,22 -> 11,13.009900093078613,10.78382528979479,15.744799598169081,2.226074803283824,2.7348995050904676,False,False,False,False,False,0.8899999856948853,0.21157507598400116
162,31 -> 0,12.659700393676758,12.31686986752188,15.37622708520785,0.3428305261548772,2.716526691531092,False,False,False,False,False,0.6800000071525574,0.6125355958938599
7,2 -> 22,12.659000396728516,13.128579022603267,15.267758447735176,0.4695786258747514,2.60875805100666,False,False,False,False,False,0.5799999833106995,0.8125020265579224
209,42 -> 0,12.300399780273438,12.217201945868462,15.216963523241457,0.08319783440497552,2.9165637429680196,False,False,False,False,False,0.6700000166893005,0.6125355958938599
24,8 -> 2,12.299699783325195,13.02891217901497,15.10849577055088,0.7292123956897747,2.8087959872256842,False,False,False,False,False,0.5699999928474426,0.8125021457672119
20,4 -> 47,12.09570026397705,13.249010468531589,14.979273644912181,1.153310204554538,2.8835733809351307,False,False,False,False,False,0.5299999713897705,0.8809239864349365
90,18 -> 33,12.01930046081543,11.341690154123334,15.195603243851021,0.6776103066920953,3.1763027830355917,False,False,False,False,False,0.7599999904632568,0.4165351092815399
10,3 -> 32,11.77869987487793,11.784107055805114,15.01644650171079,0.005407180927184285,3.2377466268328607,False,False,False,False,False,0.6899999976158142,0.5426032543182373
36,10 -> 6,11.734299659729004,13.303389443433389,14.791508779320303,1.569089783704385,3.057209119591299,False,False,False,False,False,0.5,0.9200000166893005
193,38 -> 11,11.591400146484375,10.38515360318111,15.107745350303507,1.2062465433032656,3.5163452038191316,False,False,False,False,False,0.8500000238418579,0.21157507598400116
15,4 -> 28,11.515299797058105,12.861545016853384,14.738740960212724,1.3462452197952786,3.223441163154618,False,False,False,False,False,0.5400000214576721,0.8270581364631653
230,48 -> 0,11.273699760437012,11.918197586840527,14.739171888056568,0.6444978264035157,3.465472127619556,False,False,False,False,False,0.6399999856948853,0.6125355958938599
199,38 -> 21,11.195500373840332,12.524743981632245,14.61725356036665,1.3292436077919128,3.4217531865263187,False,False,False,False,False,0.5600000023841858,0.7677736878395081
202,38 -> 41,10.717100143432617,9.738733814382806,14.732149804078265,0.9783663290498108,4.015049660645648,False,False,False,False,False,0.8700000047683716,0.11805389076471329
215,44 -> 33,10.693099975585938,10.943018467509653,14.558548995985449,0.24991849192371518,3.8654490203995113,False,False,False,False,False,0.7200000286102295,0.4165351092815399
181,34 -> 41,10.404899597167969,9.639065892729386,14.57288624211187,0.7658337044385828,4.167986644943902,False,False,False,False,False,0.8600000143051147,0.11805389076471329
211,42 -> 33,10.381400108337402,10.84334995178856,14.399284484733345,0.4619498434511584,4.017884376395942,False,False,False,False,False,0.7099999785423279,0.4165351092815399
25,8 -> 11,10.305399894714355,9.986481322499756,14.470690153152225,0.3189185722145993,4.165290258437869,False,False,False,False,False,0.8100000023841858,0.21157507598400116
4,1 -> 21,10.247400283813477,12.22573962260431,14.139461925181761,1.9783393387908337,3.8920616413682847,False,False,False,False,False,0.5299999713897705,0.7677736878395081
161,30 -> 41,10.100299835205078,9.539397971075966,14.413622680145478,0.5609018641291126,4.3133228449404,False,False,False,False,False,0.8500000238418579,0.11805389076471329
238,50 -> 39,9.831700325012207,12.867783462701588,13.814282183610558,3.0360831376893813,3.9825818585983512,False,False,False,False,False,0.41999998688697815,0.9599999785423279
250,52 -> 41,9.803299903869629,9.439729455354872,14.254358168893376,0.36357044851475706,4.451058265023747,False,False,False,False,False,0.8399999737739563,0.11805389076471329
144,27 -> 33,9.781000137329102,10.64401410848172,14.08075736080056,0.8630139711526184,4.299757223471458,False,False,False,False,False,0.6899999976158142,0.4165351092815399
197,38 -> 0,9.722599983215332,11.419857384505754,13.942853128938891,1.6972574012904218,4.220253145723559,False,False,False,False,False,0.5899999737739563,0.6125355958938599
43,10 -> 21,9.653400421142578,12.026403779297471,13.820934801248974,2.373003358154893,4.167534380106396,False,False,False,False,False,0.5099999904632568,0.7677736878395081
28,8 -> 44,9.617899894714355,10.13653949535915,14.05159079190216,0.5186396006447946,4.433690897187805,False,False,False,False,False,0.7400000095367432,0.3053150475025177
37,10 -> 27,9.541299819946289,8.870453344101808,14.17447030500894,0.6708464758444812,4.633170485062651,False,False,False,False,False,0.8899999856948853,0.0
125,22 -> 49,9.541299819946289,8.870453344101808,14.17447030500894,0.6708464758444812,4.633170485062651,False,False,False,False,False,0.8899999856948853,0.0
195,38 -> 39,9.541299819946289,12.768115541048168,13.655018621644166,3.226815721101879,4.1137188016978765,False,False,False,False,False,0.4099999964237213,0.9599999785423279
118,22 -> 0,9.434900283813477,11.320189462852335,13.783589566972497,1.8852891790388586,4.34868928315902,False,False,False,False,False,0.5799999833106995,0.6125355958938599
64,13 -> 43,9.398799896240234,12.840083652437855,13.559153958422048,3.4412837561976204,4.160354062181813,False,False,False,False,False,0.38999998569488525,0.9900000095367432
62,13 -> 28,9.3572998046875,12.163868674177934,13.623894602519407,2.806568869490434,4.266594797831907,False,False,False,False,False,0.4699999988079071,0.8270581364631653
49,12 -> 7,9.258099555969238,8.770785422448387,14.015206743042548,0.48731413352085085,4.757107187073309,False,False,False,False,False,0.8799999952316284,0.0
176,32 -> 44,9.054699897766113,9.937203652052311,13.733063667969374,0.8825037542861978,4.67836377020326,False,False,False,False,False,0.7200000286102295,0.3053150475025177
17,4 -> 32,9.017399787902832,10.88709516685666,13.583073494727541,1.8696953789538284,4.565673706824709,False,False,False,False,False,0.6000000238418579,0.5426032543182373
114,21 -> 36,8.981900215148926,8.671117500794967,13.855943181076153,0.31078271435395877,4.874042965927227,False,False,False,False,False,0.8700000047683716,0.0
129,23 -> 27,8.981900215148926,8.671117500794967,13.855943181076153,0.31078271435395877,4.874042965927227,False,False,False,False,False,0.8700000047683716,0.0
224,46 -> 41,8.955499649047852,9.140725690394612,13.776567482994196,0.1852260413467608,4.821067833946344,False,False,False,False,False,0.8100000023841858,0.11805389076471329
2,1 -> 7,8.712599754333496,8.571449579141547,13.69667961910976,0.1411501751919495,4.984079864776264,False,False,False,False,False,0.8600000143051147,0.0
0,0 -> 33,8.66670036315918,10.245341827800367,13.443702163649276,1.578641464641187,4.777001800490096,False,False,False,False,False,0.6499999761581421,0.4165351092815399
67,14 -> 2,8.61340045928955,11.832895931038584,13.19733112838274,3.219495471749033,4.5839306690931885,False,False,False,False,False,0.44999998807907104,0.8125021457672119
68,14 -> 11,8.601300239562988,9.388473198511562,13.515107832068155,0.7871729589485739,4.913807592505167,False,False,False,False,False,0.75,0.21157507598400116
200,38 -> 33,8.40530014038086,10.145673906146946,13.284438601682883,1.740373765766087,4.879138461302023,False,False,False,False,False,0.6399999856948853,0.4165351092815399
155,30 -> 2,8.353300094604492,11.733228009385163,13.038067566416347,3.379927914780671,4.684767471811854,False,False,False,False,False,0.4399999976158142,0.8125021457672119
106,20 -> 28,8.283699989318848,11.765196690530418,12.986839880010978,3.4814967012115705,4.70313989069213,False,False,False,False,False,0.4300000071525574,0.8270581364631653
14,4 -> 7,8.194100379943848,8.372113141767034,13.378151545891264,0.1780127618231866,5.184051165947416,False,False,False,False,False,0.8399999737739563,0.0
82,16 -> 27,8.194100379943848,8.372113141767034,13.378151545891264,0.1780127618231866,5.184051165947416,False,False,False,False,False,0.8399999737739563,0.0
133,24 -> 7,8.194100379943848,8.372113141767034,13.378151545891264,0.1780127618231866,5.184051165947416,False,False,False,False,False,0.8399999737739563,0.0
32,9 -> 33,7.902100086212158,9.946338062840107,12.965911477750096,2.044237976627949,5.0638113915379375,False,False,False,False,False,0.6200000047683716,0.4165351092815399
9,3 -> 27,7.701399803161621,8.172777298460193,13.059624421958478,0.4713774952985723,5.358224618796857,False,False,False,False,False,0.8199999928474426,0.0
229,47 -> 49,7.701399803161621,8.172777298460193,13.059624421958478,0.4713774952985723,5.358224618796857,False,False,False,False,False,0.8199999928474426,0.0
191,36 -> 41,7.678199768066406,8.642385488059839,12.98024872387652,0.9641857199934325,5.302048955810113,False,False,False,False,False,0.7599999904632568,0.11805389076471329
169,32 -> 33,7.659999847412109,9.846670141186687,12.806647915783703,2.1866702937745774,5.146648068371594,False,False,False,False,False,0.6100000143051147,0.4165351092815399
147,28 -> 7,7.464399814605713,8.073109376806773,12.900360859992084,0.6087095622010601,5.435961045386371,False,False,False,False,False,0.8100000023841858,0.0
95,19 -> 27,7.233399868011475,7.9734414551533535,12.741097298025691,0.7400415871418788,5.5076974300142165,False,False,False,False,False,0.800000011920929,0.0
187,35 -> 49,7.233399868011475,7.9734414551533535,12.741097298025691,0.7400415871418788,5.5076974300142165,False,False,False,False,False,0.800000011920929,0.0
19,4 -> 41,7.211400032043457,8.443049644753,12.661721599943732,1.2316496127095427,5.450321567900275,False,False,False,False,False,0.7400000095367432,0.11805389076471329
48,12 -> 2,7.148399829864502,11.234887807050391,12.24174880729867,4.0864879771858895,5.093348977434168,False,False,False,False,False,0.38999998569488525,0.8125021457672119
98,19 -> 41,6.9868998527526855,8.34338172309958,12.50245803797734,1.3564818703468937,5.515558185224654,False,False,False,False,False,0.7300000190734863,0.11805389076471329
239,50 -> 41,6.555099964141846,8.144045285725065,12.183929964758843,1.5889453215832194,5.628830000616997,False,False,False,False,False,0.7099999785423279,0.11805389076471329
81,16 -> 11,6.487199783325195,8.491461309563109,12.081734825084906,2.0042615262379133,5.594535041759711,False,False,False,False,False,0.6600000262260437,0.21157507598400116
165,31 -> 49,6.367400169372559,7.574769174472,12.104042100874407,1.2073690050994417,5.736641931501849,False,False,False,False,False,0.7599999904632568,0.0
40,10 -> 33,6.331900119781494,9.248662017198493,11.851065594699632,2.9167618974169987,5.519165474918138,False,False,False,False,False,0.550000011920929,0.4165351092815399
78,16 -> 5,6.265399932861328,11.544399482808048,11.488725754287515,5.27899954994672,5.223325821426187,False,False,False,False,False,0.25999999046325684,0.9900000095367432
213,42 -> 44,6.218100070953369,8.741187404075923,11.821899025801233,2.523087333122554,5.603798954847864,False,False,False,False,False,0.6000000238418579,0.3053150475025177
103,19 -> 47,6.173900127410889,11.056314409953329,11.4754724337944,4.88241428254244,5.301572306383511,False,False,False,False,False,0.3100000023841858,0.8809239864349365
222,46 -> 26,6.164700031280518,11.535166132053895,11.403683023308613,5.370466100773378,5.238982992028095,False,False,False,False,False,0.25,1.0
86,16 -> 41,5.948400020599365,7.845041520764806,11.706139278859663,1.8966415001654404,5.7577392582602975,False,False,False,False,False,0.6800000071525574,0.11805389076471329
73,14 -> 44,5.825699806213379,8.54185096670141,11.503370952582738,2.7161511604880317,5.677671146369359,False,False,False,False,False,0.5799999833106995,0.3053150475025177
110,21 -> 24,5.775000095367432,11.335830140230136,11.0851556620544,5.560830044862705,5.3101555666869675,False,False,False,False,False,0.23000000417232513,1.0
185,35 -> 41,5.7565999031066895,7.745373599111386,11.546875716893268,1.9887736960046967,5.790275813786579,False,False,False,False,False,0.6700000166893005,0.11805389076471329
71,14 -> 33,5.742300033569336,8.94965765817056,11.373273959514744,3.207357624601224,5.630973925945408,False,False,False,False,False,0.5199999809265137,0.4165351092815399
89,18 -> 21,5.659999847412109,10.332047626020147,11.113451874606014,4.672047778608038,5.453452027193904,False,False,False,False,False,0.3400000035762787,0.7677736878395081
175,32 -> 28,5.653299808502197,10.56918044255403,11.07567523784284,4.915880634051833,5.422375429340642,False,False,False,False,False,0.3100000023841858,0.8270581364631653
93,19 -> 11,5.510499954223633,7.993121107228335,11.28541606596723,2.482621153004702,5.774916111743597,False,False,False,False,False,0.6100000143051147,0.21157507598400116
194,38 -> 36,5.4054999351501465,7.076428972137227,11.307723341756732,1.6709290369870802,5.902223406606586,False,False,False,False,False,0.7099999785423279,0.0
108,20 -> 44,5.100900173187256,8.14317928008773,10.866316704717164,3.042279106900475,5.765416531529908,False,False,False,False,False,0.5400000214576721,0.3053150475025177
44,10 -> 49,5.0553998947143555,6.877093128830387,10.989196217823945,1.8216932341160312,5.93379632310959,False,False,False,False,False,0.6899999976158142,0.0
100,19 -> 7,5.0553998947143555,6.877093128830387,10.989196217823945,1.8216932341160312,5.93379632310959,False,False,False,False,False,0.6899999976158142,0.0
163,31 -> 33,5.026000022888184,8.550985674523043,10.736219237006315,3.524985651634859,5.710219214118132,False,False,False,False,False,0.47999998927116394,0.4165351092815399
247,52 -> 21,4.952099800109863,9.933375642372631,10.476397152097586,4.981275842262768,5.524297351987723,False,False,False,False,False,0.30000001192092896,0.7677736878395081
87,18 -> 0,4.825699806213379,9.227161325927494,10.439051917821109,4.401461519714115,5.61335211160773,False,False,False,False,False,0.3700000047683716,0.6125355958938599
3,1 -> 11,4.817800045013428,7.594448826546982,10.648360868815947,2.776648781533554,5.83056082380252,False,False,False,False,False,0.5699999928474426,0.21157507598400116
8,3 -> 11,4.656000137329102,7.494780904893562,10.489097306849553,2.8387807675644607,5.833097169520451,False,False,False,False,False,0.5600000023841858,0.21157507598400116
65,13 -> 44,4.606299877166748,7.844174921059797,10.388525069532275,3.237875043893049,5.782225192365527,False,False,False,False,False,0.5099999904632568,0.3053150475025177
184,35 -> 33,4.537300109863281,8.251981612528947,10.25842807646428,3.714681502665666,5.721127966600999,False,False,False,False,False,0.44999998807907104,0.4165351092815399
182,34 -> 44,4.450200080871582,7.7445069994063775,10.229261507565882,3.2943069185347955,5.7790614266943,False,False,False,False,False,0.5,0.3053150475025177
39,10 -> 32,4.429299831390381,8.694398514210727,10.07927133432405,4.265098682820346,5.649971502933669,False,False,False,False,False,0.3799999952316284,0.5426032543182373
237,50 -> 36,4.40939998626709,6.4784208481490335,10.352141020672663,2.0690208618819437,5.942741034405573,False,False,False,False,False,0.6499999761581421,0.0
186,35 -> 44,4.298399925231934,7.644839077752957,10.06999794559949,3.3464391525210235,5.771598020367556,False,False,False,False,False,0.49000000953674316,0.3053150475025177
5,1 -> 27,4.258699893951416,6.378752926495614,10.192877458706269,2.120053032544198,5.934177564754853,False,False,False,False,False,0.6399999856948853,0.0
166,32 -> 7,4.258699893951416,6.378752926495614,10.192877458706269,2.120053032544198,5.934177564754853,False,False,False,False,False,0.6399999856948853,0.0
240,50 -> 49,4.111999988555908,6.279085004842194,10.033613896739876,2.1670850162862854,5.921613908183968,False,False,False,False,False,0.6299999952316284,0.0
53,12 -> 35,4.097599983215332,8.94060110264184,9.661614148326615,4.843001119426509,5.564014165111283,False,False,False,False,False,0.30000001192092896,0.6579955816268921
154,29 -> 21,4.024400234222412,9.33536736986752,9.520814593692089,5.310967135645107,5.496414359469677,False,False,False,False,False,0.23999999463558197,0.7677736878395081
207,40 -> 44,4.006999969482422,7.4455029374122805,9.751470347023847,3.4385029679298587,5.744470377541425,False,False,False,False,False,0.4699999988079071,0.3053150475025177
220,46 -> 7,3.969399929046631,6.179417083188773,9.874350334773482,2.2100171541421423,5.904950405726851,False,False,False,False,False,0.6200000047683716,0.0
246,51 -> 49,3.969399929046631,6.179417083188773,9.874350334773482,2.2100171541421423,5.904950405726851,False,False,False,False,False,0.6200000047683716,0.0
219,46 -> 2,3.9168999195098877,9.440863583602729,9.375002081367889,5.523963664092841,5.458102161858001,False,False,False,False,False,0.20999999344348907,0.8125021457672119
50,12 -> 11,3.9105000495910645,6.996440702558789,9.692778547731876,3.0859406529677242,5.782278498140812,False,False,False,False,False,0.5099999904632568,0.21157507598400116
171,32 -> 36,3.830699920654297,6.079749161535354,9.715086772807089,2.2490492408810567,5.884386852152792,False,False,False,False,False,0.6100000143051147,0.0
231,48 -> 7,3.830699920654297,6.079749161535354,9.715086772807089,2.2490492408810567,5.884386852152792,False,False,False,False,False,0.6100000143051147,0.0
123,22 -> 41,3.8173999786376953,6.549357351134999,9.63571107472513,2.7319573724973036,5.8183110960874345,False,False,False,False,False,0.550000011920929,0.11805389076471329
29,9 -> 7,3.69569993019104,5.980081239881933,9.555823210840694,2.284381309690893,5.860123280649654,False,False,False,False,False,0.6000000238418579,0.0
113,21 -> 35,3.6823999881744385,8.641597040647744,9.18382298778458,4.959197052473305,5.501422999610142,False,False,False,False,False,0.27000001072883606,0.6579955816268921
232,48 -> 11,3.640000104904175,6.797104859251949,9.374251423799091,3.157104754347774,5.734251318894916,False,False,False,False,False,0.49000000953674316,0.21157507598400116
115,21 -> 41,3.552000045776367,6.350020913760486,9.317183001506635,2.7980208679841185,5.765182955730268,False,False,False,False,False,0.5299999713897705,0.11805389076471329
18,4 -> 33,3.5422000885009766,7.554305566887334,9.143582193413817,4.012105478386357,5.60138210491284,False,False,False,False,False,0.3799999952316284,0.4165351092815399
52,12 -> 33,3.5422000885009766,7.554305566887334,9.143582193413817,4.012105478386357,5.60138210491284,False,False,False,False,False,0.3799999952316284,0.4165351092815399
201,38 -> 44,3.4704999923706055,7.046830953764764,9.114415624515418,3.5763309613941585,5.643915632144813,False,False,False,False,False,0.4300000071525574,0.3053150475025177
6,1 -> 44,3.345599889755249,6.947162735077507,8.95515158790617,3.601562845322258,5.609551698150922,False,False,False,False,False,0.41999998688697815,0.3053150475025177
192,36 -> 47,3.1979000568389893,9.162622042076869,8.449461789915084,5.96472198523788,5.251561733076095,False,False,False,False,False,0.11999999731779099,0.8809239864349365
97,19 -> 33,3.1719000339508057,7.255301504893237,8.665791032871782,4.083401470942431,5.4938909989209765,False,False,False,False,False,0.3499999940395355,0.4165351092815399
141,26 -> 49,2.9612998962402344,5.38207311589374,8.600240889756625,2.4207732196535057,5.638940993516391,False,False,False,False,False,0.5400000214576721,0.0
212,42 -> 41,2.950500011444092,5.851681008459549,8.520864717031813,2.901180997015457,5.570364705587721,False,False,False,False,False,0.47999998927116394,0.11805389076471329
134,24 -> 11,2.914400100708008,6.199096735263756,8.41866910271502,3.284696634555748,5.504269002007012,False,False,False,False,False,0.4300000071525574,0.21157507598400116
128,23 -> 9,2.8506999015808105,9.261268630555143,7.9107033562000995,6.410568728974333,5.060003454619289,False,False,False,False,False,0.03999999910593033,0.9800000190734863
23,6 -> 33,2.831899881362915,6.95629744289914,8.187999872329748,4.124397561536225,5.3560999909668325,False,False,False,False,False,0.3199999928474426,0.4165351092815399
249,52 -> 33,2.831899881362915,6.95629744289914,8.187999872329748,4.124397561536225,5.3560999909668325,False,False,False,False,False,0.3199999928474426,0.4165351092815399
242,51 -> 11,2.8050999641418457,6.0994285165764985,8.259405066105773,3.294328552434653,5.454305101963927,False,False,False,False,False,0.41999998688697815,0.21157507598400116
58,13 -> 7,2.7432000637054443,5.182736678519227,8.28171281653813,2.4395366148137825,5.538512752832686,False,False,False,False,False,0.5199999809265137,0.0
57,13 -> 2,2.703700065612793,8.44418347596702,7.782365037775391,5.740483410354226,5.078664972162598,False,False,False,False,False,0.10999999940395355,0.8125021457672119
178,33 -> 21,2.678999900817871,8.239019192061471,7.7689137508117705,5.5600192912436,5.089913849993899,False,False,False,False,False,0.12999999523162842,0.7677736878395081
27,8 -> 41,2.6287999153137207,5.552676946465453,8.043073556489778,2.923877031151732,5.414273641176058,False,False,False,False,False,0.44999998807907104,0.11805389076471329
142,27 -> 0,2.6005001068115234,7.5328050241332525,7.73156875385672,4.932304917321729,5.131068647045197,False,False,False,False,False,0.20000000298023224,0.6125355958938599
156,30 -> 7,2.5373001098632812,4.983400835212387,7.963185692605343,2.4461007253491056,5.425885582742062,False,False,False,False,False,0.5,0.0
227,47 -> 41,2.527600049972534,5.453009024812032,7.883809994523385,2.925408974839498,5.356209944550851,False,False,False,False,False,0.4399999976158142,0.11805389076471329
188,36 -> 7,2.438699960708618,4.883732913558966,7.8039221306389495,2.4450329528503483,5.365222169930331,False,False,False,False,False,0.49000000953674316,0.0
126,23 -> 0,2.4026999473571777,7.333469032309495,7.413041392602507,4.930769084952317,5.010341445245329,False,False,False,False,False,0.18000000715255737,0.6125355958938599
69,14 -> 21,2.3798999786376953,7.940015204325833,7.29112270893045,5.560115225688138,4.911222730292755,False,False,False,False,False,0.10000000149011612,0.7677736878395081
21,4 -> 49,2.3429999351501465,4.78406469487171,7.644658094029702,2.441064759721564,5.3016581588795555,False,False,False,False,False,0.47999998927116394,0.0
140,26 -> 41,2.2411999702453613,5.154004962817936,7.406018833981349,2.9128049925725747,5.164818863735988,False,False,False,False,False,0.4099999964237213,0.11805389076471329
77,16 -> 2,2.2160000801086426,7.945843385019934,6.986046456648785,5.729843304911292,4.770046376540143,False,False,False,False,False,0.05999999865889549,0.8125021457672119
26,8 -> 32,2.1714999675750732,6.800706220592726,7.053260809105448,4.629206253017653,4.881760841530375,False,False,False,False,False,0.1899999976158142,0.5426032543182373
